agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect2m_rbd|nalu_mate2m_rbd|prom_lect2m_rbd|prom_mate2m_rbd|dif_lect2m_rbd|dif_mate2m_rbd|difgru_lect2m_rbd|difgru_mate2m_rbd|sigdif_lect2m_rbd|sigdif_mate2m_rbd|siggru_lect2m_rbd|siggru_mate2m_rbd|marca_lect2m_rbd|marca_mate2m_rbd|marcadif_lect2m_rbd|marcadif_mate2m_rbd|palu_eda_ins_lect2m_rbd|palu_eda_ele_lect2m_rbd|palu_eda_ade_lect2m_rbd|palu_eda_ins_mate2m_rbd|palu_eda_ele_mate2m_rbd|palu_eda_ade_mate2m_rbd|noaplica|fecha_bbdd|codigo_bbdd
2022|2m|14953|5|COLEGIO PEUMAYÉN|5|DE VALPARAÍSO|56|SAN ANTO|5603|CARTAGENA|54|San Anto|3|2|3|1|27|27|232|234|-9|1|-19|-24|0|0|-1|-1|||||59.3|33.3|7.4|63|29.6|7.4|0|20231017|final20231017v2
2022|2m|15|9|LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CREVANI|15|DE ARICA Y PARINACOTA|151|ARICA|15101|ARICA|151|Arica|6|4|3|1|19|18|261|244|0|0|10|-14|0|0|1|0|2|2|3|3|36.8|42.1|21.1|50|44.4|5.6|0|20231017|final20231017v2
2022|2m|1500|8|COLEGIO PART. IGNACIO CARRERA PINTO|5|DE VALPARAÍSO|58|MARGA MA|5803|OLMUÉ|51|Quillota|3|2|2|1|45|55|237|226|-2|-32|3|-12|0|-1|0|-1|||||57.8|31.1|11.1|72.7|25.5|1.8|0|20231017|final20231017v2
2022|2m|1502|4|INST.SUP.COMERCIO FCO.ARAYA BENNET|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|132|150|214|218|-7|0|-20|-20|0|0|-1|-1|||||73.5|22|4.5|81.3|16.7|2|0|20231017|final20231017v2
2022|2m|1503|2|ESCUELA INDUSTRIAL SUPERIOR DE VALPARAISO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|5|2|2|1|187|191|209|222|-35|-20|-25|-16|-1|-1|-1|-1|||||77.5|17.6|4.8|74.9|24.1|1|0|20231017|final20231017v2
2022|2m|1504|0|LICEO TÉCNICO DE VALPARAÍSO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|1|1|131|150|215|209|-7|-1|-7|-15|0|0|-1|-1|||||77.1|15.3|7.6|84|15.3|0.7|0|20231017|final20231017v2
2022|2m|1515|6|LICEO EDUARDO DE LA BARRA|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|124|128|237|231|-1|-17|3|-7|0|-1|0|-1|2|2|3|3|57.3|26.6|16.1|73.4|21.1|5.5|0|20231017|final20231017v2
2022|2m|1516|4|LICEO TECNOLÓGICO ALFREDO NAZAR FERES|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|1|1|13|19|239|219|4|0|17|-5|0|0|1|0|2|2|3|3|46.2|38.5|15.4|73.7|21.1|5.3|0|20231017|final20231017v2
2022|2m|1517|2|LICEO MATILDE BRANDAU DE ROSS|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|37|39|230|223|0|0|-4|-15|0|0|0|-1|||3|3|59.5|29.7|10.8|76.9|20.5|2.6|0|20231017|final20231017v2
2022|2m|1518|0|LICEO MARIA LUISA BOMBAL|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|1|1|18|22|222|217|14|17|0|-7|0|0|0|0|2||3||72.2|16.7|11.1|81.8|18.2|0|0|20231017|final20231017v2
2022|2m|1519|9|LICEO TECNICO PROFESIONAL BARON|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|1|1|13|15|205|224|3|20|-17|0|0|0|-1|0|2||3||92.3|7.7|0|80|13.3|6.7|0|20231017|final20231017v2
2022|2m|1520|2|LICEO BICENTENARIO MARITIMO DE VALPARAISO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|65|68|234|242|-42|-63|0|4|-1|-1|0|0|||||67.7|20|12.3|61.8|27.9|10.3|0|20231017|final20231017v2
2022|2m|1521|0|LICEO DE NINAS MARIA FRANCK DE MACDOUGAL|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|37|40|246|204|7|-7|12|-34|0|0|1|-1|||||54.1|29.7|16.2|95|5|0|0|20231017|final20231017v2
2022|2m|1522|9|COLEGIO PEDRO MONTT|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|13|12|236|221|-10|0|2|-17|0|0|0|0||||1|84.6|15.4|0|66.7|33.3|0|0|20231017|final20231017v2
2022|2m|1525|3|LICEO BICENTENARIO INSTITUTO TÉCNICO PROFESIONAL MARTÍTI|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|154|154|213|230|-14|-14|-21|-8|-1|-1|-1|-1|||||72.1|20.8|7.1|72.7|24.7|2.6|0|20231017|final20231017v2
2022|2m|1542|3|ESCUELA JOAQUIN EDWARDS BELLO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|15|16|177|206|-56|-25|-57|-32|-1|0|-1|-1|||||93.3|6.7|0|87.5|12.5|0|0|20231017|final20231017v2
2022|2m|1549|0|ESCUELA REPUBLICA DE MEXICO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|6|4|2|1|37|42|221|221|-18|1|-13|-17|-1|0|-1|-1|||||75.7|13.5|10.8|76.2|19|4.8|0|20231017|final20231017v2
2022|2m|15502|0|INSTITUTO MONSENOR LECAROS|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6104|COLTAUCO|61|Cachapoa|3|2|2|1|60|64|222|221|-14|-20|-12|-17|-1|-1|-1|-1|||||71.7|20|8.3|81.3|18.8|0|0|20231017|final20231017v2
2022|2m|15510|1|COLEGIO QUIMAHUE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|4|3|5|1|53|53|306|362|-4|-3|27|46|0|0|1|1|||||5.7|26.4|67.9|1.9|11.3|86.8|0|20231017|final20231017v2
2022|2m|15521|7|COLEGIO INGLES SAINT JOHN|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|4|3|5|1|50|50|276|324|-38|-70|-3|8|-1|-1|0|1|||||28|34|38|14|28|58|0|20231017|final20231017v2
2022|2m|15522|5|CHARLY SCHOOL|6|DEL LIBERTADOR BERNARDO O|62|CARDENAL|6201|PICHILEMU|63|Cardenal|3|2|3|1|23|24|255|234|-26|-26|4|-24|-1|-1|0|-1|||||52.2|30.4|17.4|58.3|37.5|4.2|0|20231017|final20231017v2
2022|2m|15524|1|COLEGIO SANTA CRUZ DE UNCO|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6310|SANTA CRUZ|62|Colchagu|4|3|5|1|19|18|262|342|-26|-14|-17|26|-1|0|-1|1|||||42.1|31.6|26.3|5.6|33.3|61.1|0|20231017|final20231017v2
2022|2m|15534|9|COLEGIO SAN IGNACIO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|4|3|5|1|46|50|221|237|-45|-42|-58|-79|-1|-1|-1|-1|||||69.6|21.7|8.7|58|42|0|0|20231017|final20231017v2
2022|2m|15544|6|COLEGIO CRIPTOCARYA ALBA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6112|PEUMO|61|Cachapoa|3|2|3|1|32|32|273|285|0|0|22|27|0|0|1|1|||3|3|28.1|43.8|28.1|37.5|31.3|31.3|0|20231017|final20231017v2
2022|2m|15554|3|EL PEQUENO MOZART|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|3|2|4|1|52|53|301|341|44|45|39|63|1|1|1|1|||||13.5|26.9|59.6|7.5|18.9|73.6|0|20231017|final20231017v2
2022|2m|15564|0|COLEGIO LA CRUZ|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|4|3|5|1|37|40|282|349|-18|-10|3|33|-1|0|0|1|||||13.5|43.2|43.2|2.5|22.5|75|0|20231017|final20231017v2
2022|2m|15576|4|COLEGIO ARRAYANES|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|4|3|5|1|13|13|310|367|33|32|31|51|1|1|1|1|||||7.7|23.1|69.2|0|7.7|92.3|0|20231017|final20231017v2
2022|2m|15583|7|LICEO TECNICO PROFESIONAL EL TAMBO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|1|1|1|2|64|64|215|220|4|13|-7|-4|0|0|-1|0|||||76.6|17.2|6.3|76.6|18.8|4.7|0|20231017|final20231017v2
2022|2m|15589|6|COLEGIO ALCALDE PEDRO URBINA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6112|PEUMO|61|Cachapoa|3|2|2|1|29|27|221|237|-63|-94|-13|-1|-1|-1|-1|0|||||72.4|17.2|10.3|66.7|25.9|7.4|0|20231017|final20231017v2
2022|2m|15596|9|INSTITUTO SAN VICENTE DE TAGUA TAGUA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|1|1|1|1|24|24|213|215|-18|-8|-9|-9|-1|0|-1|0|||||70.8|25|4.2|83.3|16.7|0|0|20231017|final20231017v2
2022|2m|15600|0|ALBERTO HURTADO CRUCHAGA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6105|DOÑIHUE|61|Cachapoa|3|2|3|1|42|45|244|232|2|-14|-7|-26|0|0|-1|-1|||||52.4|31|16.7|66.7|33.3|0|0|20231017|final20231017v2
2022|2m|15601|9|COLEGIO ANTILEN|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6115|RENGO|61|Cachapoa|3|2|3|1|62|62|263|252|-8|-27|12|-6|0|-1|1|0|||||38.7|30.6|30.6|46.8|43.5|9.7|0|20231017|final20231017v2
2022|2m|15610|8|COLEGIO PARTIC, SAN JOSE DE LA MONTANA|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6303|CHIMBARONGO|62|Colchagu|3|2|2|1|52|53|264|272|-27|-23|30|34|-1|-1|1|1|||||36.5|36.5|26.9|32.1|50.9|17|0|20231017|final20231017v2
2022|2m|15621|3|COLEGIO PARTICULAR EL REAL|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|3|2|3|1|34|32|254|281|-9|-25|3|23|0|-1|0|1|||||41.2|44.1|14.7|28.1|53.1|18.8|0|20231017|final20231017v2
2022|2m|15624|8|COLEGIO MISTRAL|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6107|LAS CABRAS|61|Cachapoa|3|2|2|1|106|106|248|266|9|13|14|28|0|0|1|1|||||49.1|29.2|21.7|39.6|42.5|17.9|0|20231017|final20231017v2
2022|2m|15627|2|COLEGIO SAN FRANCISCO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|3|2|3|2|31|28|222|240|-30|-9|-29|-18|-1|0|-1|-1|||||67.7|25.8|6.5|71.4|21.4|7.1|0|20231017|final20231017v2
2022|2m|15631|0|TRINITY COLLEGE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|4|3|5|1|19|19|282|278|25|-55|3|-38|1|-1|0|-1|||||15.8|52.6|31.6|36.8|31.6|31.6|0|20231017|final20231017v2
2022|2m|15633|7|BRITISH COLLEGE L.T.D.|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|3|2|3|1|21|24|273|288|18|22|22|30|1|1|1|1|||||33.3|33.3|33.3|16.7|50|33.3|0|20231017|final20231017v2
2022|2m|15643|4|INSTITUTO CRISTIANO EDUMASTER COLLEGE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|3|1|20|21|243|226|-9|4|-8|-32|0|0|0|-1|||||55|25|20|76.2|19|4.8|0|20231017|final20231017v2
2022|2m|15646|9|INSTITUTO SANTA TERESA DE LOS ANDES|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6106|GRANEROS|61|Cachapoa|3|2|2|1|144|147|230|228|5|16|-4|-10|0|1|0|-1|||||63.9|26.4|9.7|66|31.3|2.7|0|20231017|final20231017v2
2022|2m|15657|4|COLEGIO NEHUEN|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|3|2|3|1|69|68|251|264|-25|-50|0|6|-1|-1|0|0|||||44.9|33.3|21.7|42.6|38.2|19.1|0|20231017|final20231017v2
2022|2m|15662|0|INSTITUTO SAN LORENZO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|4|1|73|75|258|264|-1|-30|-4|-14|0|-1|0|-1|||||34.2|37|28.8|48|37.3|14.7|0|20231017|final20231017v2
2022|2m|15664|7|COLEGIO MANQUEMAVIDA|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6310|SANTA CRUZ|62|Colchagu|3|2|3|1|99|99|266|299|-19|-32|15|41|-1|-1|1|1|||||37.4|35.4|27.3|29.3|32.3|38.4|0|20231017|final20231017v2
2022|2m|15676|0|COLEGIO HISPANO CHILENO EL PILAR|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|4|1|72|71|234|247|-35|-9|-28|-31|-1|0|-1|-1|||||55.6|27.8|16.7|54.9|32.4|12.7|0|20231017|final20231017v2
2022|2m|15682|5|COLEGIO MAGISTER|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|3|1|24|24|233|239|-38|-24|-18|-19|-1|-1|-1|-1|||||62.5|29.2|8.3|66.7|25|8.3|0|20231017|final20231017v2
2022|2m|15683|3|COLEGIO EVELYN S SCHOOL|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6310|SANTA CRUZ|62|Colchagu|3|2|2|1|46|48|253|252|0|-21|19|14|0|-1|1|1|||||43.5|34.8|21.7|52.1|33.3|14.6|0|20231017|final20231017v2
2022|2m|15684|1|INSTITUTO HANS CHRISTIAN ANDERSEN|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|3|2|4|1|29|29|283|264|1|-51|21|-14|0|-1|1|-1|||||27.6|31|41.4|51.7|27.6|20.7|0|20231017|final20231017v2
2022|2m|15690|6|COLEGIO LOS CIPRESES|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6105|DOÑIHUE|61|Cachapoa|3|2|3|1|59|60|292|334|-1|-31|41|76|0|-1|1|1|||||6.8|44.1|49.2|8.3|25|66.7|0|20231017|final20231017v2
2022|2m|15700|7|COLEGIO LA REPUBLICA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|4|1|62|64|275|321|-9|-3|13|43|0|0|1|1|||||24.2|41.9|33.9|12.5|32.8|54.7|0|20231017|final20231017v2
2022|2m|15707|4|COLEGIO RANCAGUA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|4|3|4|1|16|16|226|225|-5|-27|-36|-53|0|0|-1|-1|||||62.5|25|12.5|62.5|31.3|6.3|0|20231017|final20231017v2
2022|2m|15719|8|COLEGIO FRAY ANDRES|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|3|1|9|11|253|249|0|0|2|-9|0|0|0|0|2||3|3||||54.5|36.4|9.1|0|20231017|final20231017v2
2022|2m|15720|1|LICEO MUNICIPAL ZOILA ROSA CARRENO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6109|MALLOA|61|Cachapoa|2|1|1|2|51|52|188|202|-67|0|-34|-22|-1|0|-1|-1||||3|90.2|5.9|3.9|90.4|9.6|0|0|20231017|final20231017v2
2022|2m|15722|8|LICEO PARTICULAR CARDENAL RAUL SILVA HENRIQUE|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6305|NANCAGUA|62|Colchagu|3|2|2|1|45|45|287|326|11|3|53|88|0|0|1|1|||||17.8|33.3|48.9|13.3|26.7|60|0|20231017|final20231017v2
2022|2m|15731|7|COLEGIO ESPANA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|3|2|2|1|21|23|211|219|-7|13|-23|-19|0|0|-1|-1|||||85.7|9.5|4.8|78.3|21.7|0|0|20231017|final20231017v2
2022|2m|15739|2|COLEGIO CHIMBARONGO|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6303|CHIMBARONGO|62|Colchagu|3|2|2|1|67|67|223|236|-21|-14|-11|-2|-1|0|-1|0|||||59.7|34.3|6|61.2|35.8|3|0|20231017|final20231017v2
2022|2m|15744|9|COLEGIO ALMENAR|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|3|2|2|1|36|36|235|232|-27|-46|1|-6|-1|-1|0|0|||||55.6|27.8|16.7|66.7|30.6|2.8|0|20231017|final20231017v2
2022|2m|15745|7|COLEGIO VALLE DE COLCHAGUA|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|3|2|2|1|39|42|240|229|-18|-21|6|-9|-1|-1|0|0|||||51.3|28.2|20.5|69|28.6|2.4|0|20231017|final20231017v2
2022|2m|15746|5|SAINT MORITZ COLLEGE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|3|1|22|18|209|215|0|0|-42|-43|0|0|-1|-1|||3|3|72.7|18.2|9.1|83.3|16.7|0|0|20231017|final20231017v2
2022|2m|15750|3|COLEGIO LAS AMERICAS|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|2|1|20|19|248|250|-10|10|14|12|0|0|1|0|||||55|35|10|52.6|36.8|10.5|0|20231017|final20231017v2
2022|2m|15758|9|COLEGIO CHRISTIAN COLLEGE|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|3|2|2|1|20|20|277|260|-13|-4|43|22|0|0|1|1|||||20|55|25|55|30|15|0|20231017|final20231017v2
2022|2m|15759|7|LICEO MACHALI|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|2|1|1|1|52|48|213|206|-7|-18|-9|-18|0|0|-1|-1|||||80.8|13.5|5.8|87.5|12.5|0|0|20231017|final20231017v2
2022|2m|15767|8|COLEGIO DIEGO PORTALES|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|3|2|2|1|36|32|222|233|-12|-1|-12|-5|0|0|-1|0|||||66.7|22.2|11.1|65.6|28.1|6.3|0|20231017|final20231017v2
2022|2m|15769|4|LICEO TÉCNICO SANTA CRUZ DE TRIANA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|1|1|1|1|30|27|200|208|-23|12|-22|-16|-1|0|-1|-1|||||90|6.7|3.3|85.2|14.8|0|0|20231017|final20231017v2
2022|2m|15774|0|ESCUELA AGRICOLA DON GREGORIO|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6303|CHIMBARONGO|62|Colchagu|3|2|1|2|20|21|193|190|-21|-6|-29|-34|0|0|-1|-1|||||90|10|0|95.2|4.8|0|0|20231017|final20231017v2
2022|2m|15775|9|LICEO TECNICO PROFESIONAL SANTA ROSA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|1|1|29|27|246|235|5|16|24|11|0|0|1|0|||||55.2|24.1|20.7|66.7|33.3|0|0|20231017|final20231017v2
2022|2m|15781|3|LICEO MUNICIPAL DE CODEGUA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6102|CODEGUA|61|Cachapoa|2|1|1|1|48|49|217|218|-21|-9|-5|-6|-1|0|0|0|||||77.1|18.8|4.2|71.4|24.5|4.1|0|20231017|final20231017v2
2022|2m|15787|2|COMPLEJO EDUCACIONAL LAS ARAUCARIAS|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGU|6301|SAN FERNANDO|62|Colchagu|3|2|2|1|37|38|261|234|-5|-29|27|-4|0|-1|1|0|||||40.5|40.5|18.9|71.1|28.9|0|0|20231017|final20231017v2
2022|2m|1579|2|LICEO SANTA TERESA|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|2|1|29|30|236|220|-5|-17|2|-18|0|0|0|-1|||||48.3|44.8|6.9|80|13.3|6.7|0|20231017|final20231017v2
2022|2m|15792|9|COLEGIO REAL DE CAREN|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|3|2|3|1|34|35|237|244|-15|0|-14|-14|0|0|-1|-1||||3|61.8|11.8|26.5|65.7|20|14.3|0|20231017|final20231017v2
2022|2m|15793|7|COLEGIO INTERAMERICANO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|3|1|26|26|249|258|-27|-13|-2|0|-1|0|0|0|||||46.2|42.3|11.5|42.3|50|7.7|0|20231017|final20231017v2
2022|2m|15808|9|LICEO MIRELLA CATALAN URZUA|6|DEL LIBERTADOR BERNARDO O|62|CARDENAL|6206|PAREDONES|63|Cardenal|2|1|1|1|57|60|229|220|27|17|7|-4|1|0|1|0|||||66.7|24.6|8.8|78.3|20|1.7|0|20231017|final20231017v2
2022|2m|15809|7|OLIVAR COLLEGE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6111|OLIVAR|61|Cachapoa|3|2|2|1|39|41|270|249|11|0|36|11|0|0|1|1||||3|28.2|43.6|28.2|51.2|43.9|4.9|0|20231017|final20231017v2
2022|2m|1581|4|LICEO JUANA ROSS DE EDWARDS|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|4|1|77|80|258|269|-24|-47|-4|-9|-1|-1|0|-1|||||45.5|36.4|18.2|35|40|25|0|20231017|final20231017v2
2022|2m|15817|8|COLEGIO NAHUELCURA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6108|MACHALÍ|61|Cachapoa|3|2|4|1|78|77|273|303|-10|-17|11|25|0|-1|1|1|||||25.6|39.7|34.6|19.5|36.4|44.2|0|20231017|final20231017v2
2022|2m|1582|2|COLEGIO LUTERANO CONCORDIA|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|3|1|48|54|255|258|-24|-46|4|0|-1|-1|0|0|||||39.6|39.6|20.8|46.3|38.9|14.8|0|20231017|final20231017v2
2022|2m|15820|8|COLEGIO ALEMAN SAN MIGUEL|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|3|2|3|1|62|62|236|238|-21|-16|-15|-20|-1|0|-1|-1|||||66.1|24.2|9.7|59.7|33.9|6.5|0|20231017|final20231017v2
2022|2m|15832|1|COLEGIO BOSQUES DE CHILE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6117|SAN VICENTE|61|Cachapoa|3|2|1|1|16|16|240|230|11|-27|18|6|0|0|1|0|||||56.3|37.5|6.3|62.5|31.3|6.3|0|20231017|final20231017v2
2022|2m|15840|2|COLEGIO TECNOLÓGICO PULMAHUE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6101|RANCAGUA|61|Cachapoa|3|2|2|1|51|49|228|219|5|0|-6|-19|0|0|-1|-1||||3|66.7|27.5|5.9|77.6|20.4|2|0|20231017|final20231017v2
2022|2m|15843|7|LICEO INDUSTRIAL ESTEBAN LEYTON SOTO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOA|6115|RENGO|61|Cachapoa|2|1|1|1|125|123|205|223|-25|-7|-17|-1|-1|0|-1|0|||||84|14.4|1.6|70.7|26.8|2.4|0|20231017|final20231017v2
2022|2m|1585|7|LICEO COEDUCACIONAL LA IGUALDAD|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|2|1|54|63|225|231|-33|-34|-9|-7|-1|-1|-1|0|||||66.7|24.1|9.3|66.7|25.4|7.9|0|20231017|final20231017v2
2022|2m|1586|5|COLEGIO CARLOS COUSINO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|3|1|59|66|256|250|-10|-22|5|-8|0|-1|0|-1|||||37.3|39|23.7|56.1|30.3|13.6|0|20231017|final20231017v2
2022|2m|1587|3|COLEGIO MARIA AUXILIADORA|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|3|1|44|44|261|250|15|6|10|-8|1|0|1|0|||||34.1|45.5|20.5|56.8|31.8|11.4|0|20231017|final20231017v2
2022|2m|1588|1|COLEGIO NTRA.SRA.DE LA MISERICORDIA|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|3|1|32|33|245|246|0|9|-6|-12|0|0|0|-1|||||56.3|28.1|15.6|48.5|48.5|3|0|20231017|final20231017v2
2022|2m|1590|3|COLEGIO SALESIANO VALPARAISO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|3|1|192|199|236|261|-15|-27|-15|3|-1|-1|-1|0|||||53.6|32.3|14.1|42.7|41.2|16.1|0|20231017|final20231017v2
2022|2m|1594|6|COLEGIO SAN DAMIAN DE MOLOKAI|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|2|1|29|30|236|250|-16|14|2|12|-1|0|0|1|||||58.6|37.9|3.4|56.7|33.3|10|0|20231017|final20231017v2
2022|2m|1604|7|COLEGIO LEONARDO MURIALDO|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|3|1|69|71|239|241|-27|-28|-12|-17|-1|-1|-1|-1|||||62.3|26.1|11.6|64.8|23.9|11.3|0|20231017|final20231017v2
2022|2m|1607|1|COLEGIO TERESITA DE LISIEUX|5|DE VALPARAÍSO|51|VALPARAÍ|5101|VALPARAÍSO|53|Valparai|3|2|2|1|27|27|234|235|-2|-2|0|-3|0|0|0|0|||||55.6|37|7.4|66.7|33.3|0|0|20231017|final20231017v2
2022|2m|161|9|LICEO DE HUARA|1|DE TARAPACÁ|14|TAMARUGA|1404|HUARA|14|Tamaruga|2|1|1|2|22|21|234|227|14|30|12|3|0|1|1|0|||||59.1|27.3|13.6|81|19|0|0|20231017|final20231017v2
